ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia22Test	historia22test	1590522786541	 	3.3.1
REQUEST	1198		MyVetSpace	1590523019523	1590523062979	OK	 
REQUEST	904		DiagnosisCreated	1590523019523	1590523062993	OK	 
REQUEST	1181		MyVetSpace	1590523019523	1590523062994	OK	 
REQUEST	1192		MyVetSpace	1590523019524	1590523062994	OK	 
REQUEST	881		DiagnosisCreated	1590523019541	1590523062997	OK	 
REQUEST	1208		MyVetSpace	1590523010473	1590523063005	OK	 
REQUEST	505		DiagnosisCreated	1590523019564	1590523063139	OK	 
REQUEST	825		DiagnosisCreated	1590523019564	1590523063142	OK	 
REQUEST	739		AddDiagnosisForm	1590523019600	1590523063143	OK	 
REQUEST	1008		AddDiagnosisForm	1590523019600	1590523063147	OK	 
REQUEST	888		AddDiagnosisForm	1590523019831	1590523063150	OK	 
REQUEST	1756		Logged Redirect 1	1590523019979	1590523063151	OK	 
REQUEST	1763		Logged Redirect 1	1590523019979	1590523063152	OK	 
REQUEST	1772		Logged Redirect 1	1590523019979	1590523063155	OK	 
REQUEST	1770		Logged Redirect 1	1590523019982	1590523063157	OK	 
REQUEST	1775		Logged Redirect 1	1590523019983	1590523063159	OK	 
REQUEST	1768		Logged Redirect 1	1590523020010	1590523063160	OK	 
REQUEST	811		AddNotDiagnosisForm	1590523020052	1590523063162	OK	 
REQUEST	1229		AddNotDiagnosisForm	1590523020210	1590523063164	OK	 
REQUEST	949		AddNotDiagnosisForm	1590523020744	1590523063166	OK	 
USER	DiagnosisCreatedScn	591	END	1590522831862	1590523063249
REQUEST	1227		MyVetSpace	1590523010500	1590523063412	OK	 
REQUEST	1239		MyVetSpace	1590523010500	1590523063793	OK	 
REQUEST	1875		Logged	1590523006496	1590523063794	OK	 
REQUEST	1876		Logged	1590523006669	1590523063794	OK	 
REQUEST	1875		Logged Redirect 1	1590523063794	1590523063795	OK	 
REQUEST	1876		Logged Redirect 1	1590523063794	1590523063795	OK	 
REQUEST	747		DiagnosisCreated	1590523020913	1590523063798	OK	 
REQUEST	963		DiagnosisCreated	1590523011367	1590523063864	OK	 
REQUEST	1950		Logged	1590523012146	1590523064047	OK	 
REQUEST	1942		Logged	1590523012145	1590523064047	OK	 
REQUEST	1943		Logged	1590523012146	1590523064047	OK	 
REQUEST	1195		MyVetSpace	1590523020913	1590523064048	OK	 
REQUEST	1202		MyVetSpace	1590523020913	1590523064049	OK	 
REQUEST	1942		Logged Redirect 1	1590523064047	1590523064049	OK	 
REQUEST	1950		Logged Redirect 1	1590523064047	1590523064050	OK	 
REQUEST	737		DiagnosisCreated	1590523010778	1590523064053	OK	 
REQUEST	1958		Logged	1590523012146	1590523064221	OK	 
REQUEST	741		DiagnosisCreated	1590523011411	1590523064229	OK	 
REQUEST	1718		Logged Redirect 1	1590523020980	1590523064231	OK	 
REQUEST	735		AddNotDiagnosisForm Redirect 1	1590523021026	1590523064231	OK	 
REQUEST	655		AddNotDiagnosisForm Redirect 1	1590523021027	1590523064231	OK	 
REQUEST	1703		Logged Redirect 1	1590523021030	1590523064232	OK	 
REQUEST	1306		MyVetSpace	1590523011412	1590523064366	OK	 
REQUEST	729		DiagnosisCreated	1590523011262	1590523064391	OK	 
USER	DiagnosisNotCreatedScn	839	END	1590522850177	1590523064462
USER	DiagnosisNotCreatedScn	776	END	1590522845748	1590523064594
USER	DiagnosisNotCreatedScn	750	END	1590522843707	1590523064724
REQUEST	755		DiagnosisCreated	1590523006459	1590523064814	OK	 
USER	DiagnosisNotCreatedScn	786	END	1590522846133	1590523064989
REQUEST	1296		MyVetSpace	1590523019498	1590523065003	OK	 
REQUEST	1129		MyVetSpace	1590523007321	1590523065015	OK	 
REQUEST	1974		Logged	1590523013030	1590523065015	OK	 
REQUEST	1966		Logged	1590523013028	1590523065015	OK	 
REQUEST	1963		Logged	1590523013047	1590523065016	OK	 
REQUEST	1960		Logged	1590523013049	1590523065016	OK	 
REQUEST	1960		Logged Redirect 1	1590523065016	1590523065017	OK	 
REQUEST	1974		Logged Redirect 1	1590523065016	1590523065017	OK	 
REQUEST	1963		Logged Redirect 1	1590523065016	1590523065017	OK	 
REQUEST	1967		Logged	1590523013031	1590523065017	OK	 
REQUEST	1966		Logged Redirect 1	1590523065016	1590523065030	OK	 
REQUEST	1114		AddDiagnosisForm	1590523021132	1590523065030	OK	 
USER	DiagnosisNotCreatedScn	775	END	1590522845585	1590523065077
USER	DiagnosisNotCreatedScn	730	END	1590522841846	1590523065077
USER	DiagnosisNotCreatedScn	722	END	1590522841733	1590523065078
REQUEST	1133		MyVetSpace	1590523006535	1590523065090	OK	 
REQUEST	1953		Logged	1590523013051	1590523065091	OK	 
REQUEST	1961		Logged	1590523013050	1590523065091	OK	 
REQUEST	1970		Logged	1590523013050	1590523065091	OK	 
REQUEST	1969		Logged	1590523013051	1590523065091	OK	 
REQUEST	1976		Logged	1590523013051	1590523065091	OK	 
REQUEST	1962		Logged	1590523013051	1590523065091	OK	 
REQUEST	770		DiagnosisCreated	1590523021178	1590523065093	OK	 
USER	DiagnosisCreatedScn	684	END	1590522838996	1590523065125
REQUEST	711		DiagnosisCreated	1590523006669	1590523065305	OK	 
REQUEST	910		DiagnosisCreated	1590523021181	1590523065308	OK	 
REQUEST	869		DiagnosisCreated	1590523021182	1590523065313	OK	 
REQUEST	1965		Logged	1590523013169	1590523065645	OK	 
REQUEST	821		DiagnosisCreated	1590523012145	1590523065647	OK	 
REQUEST	1228		MyVetSpace	1590523021355	1590523065648	OK	 
REQUEST	1975		Logged	1590523013170	1590523065831	OK	 
REQUEST	913		DiagnosisCreated	1590523012145	1590523065833	OK	 
REQUEST	1238		MyVetSpace	1590523021359	1590523065834	OK	 
REQUEST	1653		Logged Redirect 1	1590523021391	1590523065840	OK	 
USER	DiagnosisNotCreatedScn	704	END	1590522839836	1590523065865
USER	DiagnosisNotCreatedScn	695	END	1590522839565	1590523065867
REQUEST	701		DiagnosisCreated	1590523012398	1590523066088	OK	 
REQUEST	1977		Logged	1590523014176	1590523066106	OK	 
REQUEST	743		DiagnosisCreated	1590523012178	1590523066107	OK	 
REQUEST	923		AddDiagnosisForm	1590523021515	1590523066108	OK	 
REQUEST	952		AddDiagnosisForm	1590523021515	1590523066108	OK	 
REQUEST	1185		AddNotDiagnosisForm	1590523021956	1590523066110	OK	 
REQUEST	943		AddDiagnosisForm	1590523022209	1590523066113	OK	 
REQUEST	1127		AddDiagnosisForm	1590523021991	1590523066115	OK	 
REQUEST	1481		MyVetSpace	1590523022209	1590523066116	OK	 
REQUEST	1481		MyVetSpace Redirect 1	1590523066116	1590523066117	OK	 
REQUEST	623		DiagnosisCreated Redirect 1	1590523012861	1590523066213	OK	 
REQUEST	1336		AddNotDiagnosisForm	1590523022629	1590523066231	OK	 
REQUEST	854		AddNotDiagnosisForm	1590523022629	1590523066234	OK	 
REQUEST	1878		Logged	1590523006240	1590523066241	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1187		MyVetSpace	1590523006241	1590523066241	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1255		MyVetSpace	1590523007621	1590523066396	OK	 
REQUEST	1594		Logged Redirect 1	1590523023072	1590523066400	OK	 
REQUEST	874		AddDiagnosisForm	1590523023091	1590523066403	OK	 
REQUEST	979		MyVetSpace Redirect 1	1590523023099	1590523066408	OK	 
REQUEST	756		AddDiagnosisForm	1590523023137	1590523066410	OK	 
REQUEST	1881		Logged	1590523006496	1590523066497	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1180		MyVetSpace	1590523013012	1590523066557	OK	 
REQUEST	753		AddDiagnosisForm	1590523023155	1590523066568	OK	 
REQUEST	918		AddNotDiagnosisForm	1590523023155	1590523066568	OK	 
REQUEST	930		AddNotDiagnosisForm	1590523023162	1590523066568	OK	 
REQUEST	760		AddNotDiagnosisForm	1590523023163	1590523066568	OK	 
REQUEST	1189		AddNotDiagnosisForm	1590523023358	1590523066571	OK	 
REQUEST	1476		MyVetSpace	1590523023353	1590523066573	OK	 
REQUEST	1486		MyVetSpace	1590523023352	1590523066574	OK	 
REQUEST	1782		Logged Redirect 1	1590523023394	1590523066576	OK	 
REQUEST	1719		Logged Redirect 1	1590523023870	1590523066580	OK	 
REQUEST	1260		AddDiagnosisForm	1590523023397	1590523066598	OK	 
REQUEST	807		DiagnosisCreated	1590523006669	1590523066669	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1882		Logged	1590523006669	1590523066669	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisNotCreatedScn	892	END	1590522854154	1590523066725
USER	DiagnosisNotCreatedScn	709	END	1590522840539	1590523066785
USER	DiagnosisNotCreatedScn	850	END	1590522850856	1590523066785
USER	DiagnosisNotCreatedScn	962	END	1590522859689	1590523066785
USER	DiagnosisNotCreatedScn	799	END	1590522847221	1590523066856
REQUEST	1423		MyVetSpace	1590523021132	1590523066996	OK	 
USER	DiagnosisNotCreatedScn	905	END	1590522854975	1590523067000
USER	DiagnosisCreatedScn	713	END	1590522841205	1590523067126
REQUEST	1892		Logged	1590523007632	1590523067144	OK	 
REQUEST	823		DiagnosisCreated	1590523021133	1590523067223	OK	 
REQUEST	1584		MyVetSpace	1590523013169	1590523067228	OK	 
REQUEST	994		DiagnosisCreated	1590523013170	1590523067319	OK	 
USER	DiagnosisCreatedScn	764	END	1590522845029	1590523067619
REQUEST	1256		MyVetSpace	1590523007621	1590523067622	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1258		MyVetSpace	1590523007621	1590523067622	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	673		DiagnosisCreated	1590523007666	1590523067666	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1901		Logged	1590523007668	1590523067668	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1912		Logged	1590523007667	1590523067668	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1917		Logged	1590523007668	1590523067669	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1193		MyVetSpace	1590523007668	1590523067669	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1889		Logged	1590523007669	1590523067669	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1200		MyVetSpace	1590523007669	1590523067670	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1326		MyVetSpace	1590523014177	1590523067725	OK	 
REQUEST	1933		Logged	1590523007730	1590523067730	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1925		Logged	1590523007731	1590523067732	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1926		Logged	1590523007733	1590523067733	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1035		AddDiagnosisForm	1590523024280	1590523067734	OK	 
REQUEST	1927		Logged	1590523007737	1590523067737	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	675		DiagnosisCreated	1590523007743	1590523067743	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	683		DiagnosisCreated	1590523007743	1590523067744	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1934		Logged	1590523007735	1590523067784	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	502	END	1590522825547	1590523067841
REQUEST	663		DiagnosisCreated Redirect 1	1590523007854	1590523067854	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1928		Logged	1590523007903	1590523067904	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	553	END	1590522829241	1590523067959
REQUEST	1583		MyVetSpace	1590523013994	1590523068079	OK	 
REQUEST	1985		Logged	1590523014180	1590523068079	OK	 
REQUEST	1344		MyVetSpace	1590523014177	1590523068091	OK	 
REQUEST	1220		MyVetSpace	1590523024396	1590523068094	OK	 
REQUEST	1503		MyVetSpace	1590523014029	1590523068127	OK	 
REQUEST	1216		MyVetSpace	1590523024396	1590523068203	OK	 
REQUEST	985		DiagnosisCreated	1590523024396	1590523068203	OK	 
REQUEST	641		DiagnosisCreated	1590523024397	1590523068206	OK	 
REQUEST	1420		MyVetSpace	1590523008408	1590523068409	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1510		MyVetSpace	1590523008420	1590523068420	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisNotCreatedScn	824	END	1590522848835	1590523068484
REQUEST	1328		MyVetSpace	1590523014177	1590523068490	OK	 
REQUEST	1980		Logged	1590523014183	1590523068491	OK	 
REQUEST	1988		Logged	1590523014184	1590523068769	OK	 
REQUEST	1322		MyVetSpace	1590523014178	1590523068790	OK	 
REQUEST	1990		Logged	1590523014185	1590523068791	OK	 
REQUEST	1989		Logged	1590523014185	1590523068791	OK	 
REQUEST	1999		Logged	1590523014223	1590523068791	OK	 
REQUEST	1997		Logged	1590523014223	1590523068791	OK	 
REQUEST	1991		Logged	1590523014185	1590523068791	OK	 
REQUEST	1989		Logged Redirect 1	1590523068791	1590523068793	OK	 
REQUEST	1013		DiagnosisCreated	1590523024396	1590523068794	OK	 
REQUEST	852		DiagnosisCreated	1590523024403	1590523068796	OK	 
REQUEST	945		DiagnosisCreated	1590523024441	1590523068798	OK	 
REQUEST	797		DiagnosisCreated	1590523024441	1590523068800	OK	 
REQUEST	1332		MyVetSpace	1590523014179	1590523068829	OK	 
REQUEST	1992		Logged	1590523014224	1590523068829	OK	 
REQUEST	1065		DiagnosisCreated	1590523024403	1590523068834	OK	 
REQUEST	1278		MyVetSpace	1590523024073	1590523068864	OK	 
REQUEST	1494		MyVetSpace	1590523024441	1590523068865	OK	 
REQUEST	771		DiagnosisCreated	1590523024452	1590523068867	OK	 
USER	DiagnosisCreatedScn	674	END	1590522838400	1590523068941
USER	DiagnosisNotCreatedScn	744	END	1590522842827	1590523068974
USER	DiagnosisNotCreatedScn	816	END	1590522848728	1590523068974
USER	DiagnosisNotCreatedScn	904	END	1590522854848	1590523069009
USER	DiagnosisNotCreatedScn	881	END	1590522853522	1590523069010
REQUEST	856		DiagnosisCreated	1590523024442	1590523069076	OK	 
REQUEST	1333		MyVetSpace	1590523014180	1590523069149	OK	 
USER	DiagnosisNotCreatedScn	825	END	1590522848984	1590523069174
REQUEST	1147		MyVetSpace	1590523009184	1590523069190	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	936		DiagnosisCreated	1590523024442	1590523069224	OK	 
REQUEST	686		DiagnosisCreated Redirect 1	1590523055095	1590523069610	OK	 
REQUEST	1505		MyVetSpace	1590523024452	1590523069611	OK	 
REQUEST	908		DiagnosisCreated	1590523024477	1590523069613	OK	 
REQUEST	676		DiagnosisCreated Redirect 1	1590523054973	1590523069658	OK	 
USER	DiagnosisNotCreatedScn	747	END	1590522843262	1590523069802
REQUEST	1230		MyVetSpace	1590523009881	1590523069881	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1513		MyVetSpace	1590523014182	1590523069903	OK	 
REQUEST	851		DiagnosisCreated	1590523024477	1590523069907	OK	 
REQUEST	1334		MyVetSpace	1590523014181	1590523069928	OK	 
REQUEST	1163		AddDiagnosisForm	1590523024526	1590523069933	OK	 
REQUEST	948		DiagnosisCreated	1590523024517	1590523069935	OK	 
REQUEST	1728		Logged Redirect 1	1590523024493	1590523069937	OK	 
REQUEST	1803		Logged Redirect 1	1590523024584	1590523069939	OK	 
REQUEST	1207		AddDiagnosisForm	1590523024554	1590523069940	OK	 
REQUEST	1792		Logged Redirect 1	1590523024584	1590523069941	OK	 
REQUEST	1684		Logged Redirect 1	1590523024584	1590523069941	OK	 
REQUEST	260		DiagnosisCreated Redirect 1	1590523024587	1590523069942	OK	 
REQUEST	1687		Logged Redirect 1	1590523024585	1590523069942	OK	 
REQUEST	433		DiagnosisCreated Redirect 1	1590523024589	1590523069942	OK	 
REQUEST	947		DiagnosisCreated	1590523024595	1590523069944	OK	 
REQUEST	1519		MyVetSpace	1590523024595	1590523069946	OK	 
REQUEST	1519		MyVetSpace Redirect 1	1590523069946	1590523069948	OK	 
REQUEST	941		AddDiagnosisForm	1590523024595	1590523069950	OK	 
REQUEST	508		DiagnosisCreated Redirect 1	1590523024608	1590523069950	OK	 
REQUEST	1692		Logged Redirect 1	1590523024609	1590523069958	OK	 
REQUEST	1508		MyVetSpace	1590523024608	1590523069958	OK	 
REQUEST	1736		Logged Redirect 1	1590523024617	1590523069960	OK	 
REQUEST	1801		Logged Redirect 1	1590523024618	1590523069963	OK	 
REQUEST	1737		Logged Redirect 1	1590523024619	1590523069965	OK	 
REQUEST	1023		AddDiagnosisForm	1590523024648	1590523069967	OK	 
REQUEST	902		AddDiagnosisForm	1590523024517	1590523069968	OK	 
REQUEST	1798		Logged Redirect 1	1590523024618	1590523069969	OK	 
REQUEST	1748		Logged Redirect 1	1590523024763	1590523069970	OK	 
REQUEST	1716		Logged Redirect 1	1590523024543	1590523069971	OK	 
REQUEST	1522		MyVetSpace	1590523024854	1590523069971	OK	 
REQUEST	1516		MyVetSpace	1590523024854	1590523069972	OK	 
REQUEST	1516		MyVetSpace Redirect 1	1590523069972	1590523069973	OK	 
REQUEST	1093		AddNotDiagnosisForm	1590523024825	1590523069973	OK	 
REQUEST	1549		MyVetSpace	1590523024911	1590523069974	OK	 
REQUEST	1544		MyVetSpace	1590523024911	1590523069974	OK	 
REQUEST	1540		MyVetSpace	1590523024911	1590523069974	OK	 
REQUEST	1549		MyVetSpace Redirect 1	1590523069974	1590523069975	OK	 
REQUEST	1537		MyVetSpace	1590523024911	1590523069975	OK	 
REQUEST	1621		Logged Redirect 1	1590523025141	1590523069976	OK	 
REQUEST	1697		Logged Redirect 1	1590523025141	1590523069976	OK	 
REQUEST	408		DiagnosisCreated Redirect 1	1590523025141	1590523069977	OK	 
REQUEST	1689		Logged Redirect 1	1590523025141	1590523069977	OK	 
REQUEST	740		AddDiagnosisForm Redirect 1	1590523025194	1590523069977	OK	 
REQUEST	662		AddDiagnosisForm Redirect 1	1590523025197	1590523070011	OK	 
REQUEST	658		AddDiagnosisForm Redirect 1	1590523025194	1590523069977	OK	 
REQUEST	672		AddDiagnosisForm Redirect 1	1590523025195	1590523070011	OK	 
REQUEST	757		AddNotDiagnosisForm Redirect 1	1590523025196	1590523070011	OK	 
REQUEST	680		AddNotDiagnosisForm Redirect 1	1590523025195	1590523070011	OK	 
REQUEST	1456		MyVetSpace	1590523024396	1590523070036	OK	 
REQUEST	1805		Logged Redirect 1	1590523025644	1590523070041	OK	 
REQUEST	1571		MyVetSpace	1590523025814	1590523070042	OK	 
REQUEST	1089		AddDiagnosisForm	1590523025860	1590523070046	OK	 
REQUEST	1555		MyVetSpace	1590523025860	1590523070048	OK	 
REQUEST	1096		AddNotDiagnosisForm	1590523025898	1590523070051	OK	 
REQUEST	1662		Logged Redirect 1	1590523025914	1590523070052	OK	 
REQUEST	1666		Logged Redirect 1	1590523025914	1590523070056	OK	 
REQUEST	1042		MyVetSpace Redirect 1	1590523026079	1590523070322	OK	 
REQUEST	1029		MyVetSpace Redirect 1	1590523026080	1590523070323	OK	 
REQUEST	1808		Logged Redirect 1	1590523026080	1590523070324	OK	 
REQUEST	1752		Logged Redirect 1	1590523026080	1590523070326	OK	 
REQUEST	1038		MyVetSpace Redirect 1	1590523026080	1590523070326	OK	 
REQUEST	1757		Logged Redirect 1	1590523026138	1590523070328	OK	 
REQUEST	1106		AddNotDiagnosisForm	1590523026182	1590523070330	OK	 
REQUEST	951		AddDiagnosisForm	1590523026193	1590523070331	OK	 
REQUEST	1097		AddDiagnosisForm	1590523026230	1590523070333	OK	 
REQUEST	1036		AddDiagnosisForm	1590523026230	1590523070335	OK	 
REQUEST	1088		AddDiagnosisForm	1590523026301	1590523070337	OK	 
REQUEST	1107		AddNotDiagnosisForm	1590523026301	1590523070339	OK	 
REQUEST	880		DiagnosisCreated	1590523026418	1590523070342	OK	 
REQUEST	1683		Logged Redirect 1	1590523026440	1590523070343	OK	 
REQUEST	762		AddNotDiagnosisForm	1590523026457	1590523070344	OK	 
REQUEST	780		AddDiagnosisForm	1590523026458	1590523070344	OK	 
REQUEST	1190		AddNotDiagnosisForm	1590523026496	1590523070345	OK	 
REQUEST	1006		AddDiagnosisForm	1590523026609	1590523070346	OK	 
REQUEST	1214		AddNotDiagnosisForm	1590523026611	1590523070348	OK	 
REQUEST	1132		AddNotDiagnosisForm	1590523026858	1590523070350	OK	 
REQUEST	1002		AddNotDiagnosisForm	1590523027195	1590523070352	OK	 
REQUEST	1380		MyVetSpace	1590523024396	1590523070426	OK	 
REQUEST	1103		AddDiagnosisForm	1590523027537	1590523070430	OK	 
REQUEST	1033		MyVetSpace Redirect 1	1590523027624	1590523070431	OK	 
REQUEST	1937		Logged	1590523010472	1590523070472	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	724		DiagnosisCreated	1590523010500	1590523070501	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
