ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia21Test	historia21test	1590516206730	 	3.3.1
REQUEST	3611		CreateVetForm	1590516314253	1590516314257	OK	 
REQUEST	3636		CreateNotVetForm	1590516314253	1590516314257	OK	 
REQUEST	3236		VetNotCreated	1590516314264	1590516314267	OK	 
REQUEST	3211		VetCreated	1590516314264	1590516314268	OK	 
REQUEST	4512		Logged	1590516314275	1590516314277	OK	 
REQUEST	4537		Logged	1590516314275	1590516314277	OK	 
REQUEST	4537		Logged Redirect 1	1590516314277	1590516314280	OK	 
REQUEST	4512		Logged Redirect 1	1590516314277	1590516314280	OK	 
REQUEST	3237		VetNotCreated	1590516314280	1590516314286	OK	 
REQUEST	3212		VetCreated	1590516314280	1590516314286	OK	 
REQUEST	4137		VetList	1590516314275	1590516314289	OK	 
REQUEST	4112		VetList	1590516314275	1590516314290	OK	 
REQUEST	4938		Login	1590516314291	1590516314292	OK	 
REQUEST	4913		Login	1590516314291	1590516314292	OK	 
REQUEST	3612		CreateVetForm	1590516314291	1590516314294	OK	 
USER	VetCreatedScn	2562	END	1590516259231	1590516314302
REQUEST	4513		Logged	1590516314302	1590516314303	OK	 
REQUEST	4538		Logged	1590516314302	1590516314305	OK	 
REQUEST	4513		Logged Redirect 1	1590516314303	1590516314306	OK	 
REQUEST	3637		CreateNotVetForm	1590516314302	1590516314306	OK	 
REQUEST	4538		Logged Redirect 1	1590516314305	1590516314307	OK	 
REQUEST	4113		VetList	1590516314313	1590516314322	OK	 
REQUEST	4138		VetList	1590516314313	1590516314323	OK	 
REQUEST	3638		CreateNotVetForm	1590516314324	1590516314335	OK	 
REQUEST	4914		Login	1590516314335	1590516314335	OK	 
REQUEST	3238		VetNotCreated	1590516314324	1590516314336	OK	 
REQUEST	4514		Logged	1590516314335	1590516314337	OK	 
REQUEST	3213		VetCreated	1590516314324	1590516314337	OK	 
REQUEST	4939		Login	1590516314335	1590516314337	OK	 
REQUEST	3613		CreateVetForm	1590516314335	1590516314338	OK	 
REQUEST	4539		Logged	1590516314335	1590516314338	OK	 
REQUEST	4514		Logged Redirect 1	1590516314337	1590516314340	OK	 
REQUEST	4539		Logged Redirect 1	1590516314338	1590516314341	OK	 
USER	VetNotCreatedScn	2686	END	1590516261202	1590516314346
USER	VetNotCreatedScn	2687	END	1590516261242	1590516314370
USER	VetCreatedScn	2563	END	1590516259274	1590516314371
REQUEST	3614		CreateVetForm	1590516314366	1590516314372	OK	 
REQUEST	3239		VetNotCreated	1590516314370	1590516314375	OK	 
REQUEST	3214		VetCreated	1590516314368	1590516314376	OK	 
REQUEST	3639		CreateNotVetForm	1590516314366	1590516314376	OK	 
REQUEST	4139		VetList	1590516314366	1590516314378	OK	 
REQUEST	4114		VetList	1590516314366	1590516314381	OK	 
REQUEST	4915		Login	1590516314381	1590516314381	OK	 
REQUEST	4515		Logged	1590516314381	1590516314382	OK	 
REQUEST	4940		Login	1590516314381	1590516314382	OK	 
REQUEST	4540		Logged	1590516314381	1590516314382	OK	 
REQUEST	4515		Logged Redirect 1	1590516314382	1590516314384	OK	 
REQUEST	4540		Logged Redirect 1	1590516314383	1590516314384	OK	 
REQUEST	4140		VetList	1590516314381	1590516314388	OK	 
USER	VetNotCreatedScn	2688	END	1590516261281	1590516314392
REQUEST	3615		CreateVetForm	1590516314392	1590516314394	OK	 
REQUEST	4115		VetList	1590516314392	1590516314397	OK	 
USER	VetNotCreatedScn	2689	END	1590516261325	1590516314403
USER	VetCreatedScn	2564	END	1590516259310	1590516314403
USER	VetCreatedScn	2565	END	1590516259352	1590516314403
REQUEST	3640		CreateNotVetForm	1590516314403	1590516314406	OK	 
USER	VetNotCreatedScn	2690	END	1590516261362	1590516314414
REQUEST	4941		Login	1590516314414	1590516314414	OK	 
REQUEST	4916		Login	1590516314414	1590516314415	OK	 
REQUEST	4516		Logged	1590516314425	1590516314425	OK	 
REQUEST	4541		Logged	1590516314425	1590516314427	OK	 
REQUEST	4516		Logged Redirect 1	1590516314425	1590516314427	OK	 
REQUEST	4541		Logged Redirect 1	1590516314427	1590516314428	OK	 
USER	VetCreatedScn	2566	END	1590516259393	1590516314436
REQUEST	4116		VetList	1590516314436	1590516314443	OK	 
REQUEST	3641		CreateNotVetForm	1590516314440	1590516314443	OK	 
REQUEST	3616		CreateVetForm	1590516314440	1590516314443	OK	 
REQUEST	3240		VetNotCreated	1590516314440	1590516314444	OK	 
REQUEST	3241		VetNotCreated	1590516314440	1590516314444	OK	 
REQUEST	3215		VetCreated	1590516314440	1590516314445	OK	 
REQUEST	4141		VetList	1590516314440	1590516314448	OK	 
USER	VetNotCreatedScn	2691	END	1590516261400	1590516314450
REQUEST	4942		Login	1590516314450	1590516314451	OK	 
REQUEST	4917		Login	1590516314450	1590516314452	OK	 
REQUEST	4542		Logged	1590516314461	1590516314462	OK	 
REQUEST	4517		Logged	1590516314461	1590516314463	OK	 
REQUEST	3216		VetCreated	1590516314461	1590516314465	OK	 
REQUEST	4517		Logged Redirect 1	1590516314463	1590516314465	OK	 
REQUEST	4542		Logged Redirect 1	1590516314462	1590516314465	OK	 
REQUEST	4918		Login	1590516314483	1590516314484	OK	 
REQUEST	3617		CreateVetForm	1590516314483	1590516314488	OK	 
REQUEST	3642		CreateNotVetForm	1590516314483	1590516314488	OK	 
REQUEST	4117		VetList	1590516314461	1590516314490	OK	 
REQUEST	4142		VetList	1590516314483	1590516314496	OK	 
REQUEST	4943		Login	1590516314505	1590516314506	OK	 
REQUEST	4518		Logged	1590516314505	1590516314506	OK	 
REQUEST	4543		Logged	1590516314505	1590516314507	OK	 
REQUEST	4543		Logged Redirect 1	1590516314507	1590516314509	OK	 
REQUEST	4518		Logged Redirect 1	1590516314506	1590516314509	OK	 
REQUEST	4118		VetList	1590516314510	1590516314516	OK	 
REQUEST	4143		VetList	1590516314520	1590516314525	OK	 
REQUEST	4919		Login	1590516314530	1590516314531	OK	 
REQUEST	4519		Logged	1590516314530	1590516314533	OK	 
REQUEST	4944		Login	1590516314530	1590516314533	OK	 
REQUEST	4544		Logged	1590516314530	1590516314534	OK	 
REQUEST	3618		CreateVetForm	1590516314530	1590516314535	OK	 
REQUEST	4544		Logged Redirect 1	1590516314534	1590516314536	OK	 
REQUEST	4519		Logged Redirect 1	1590516314533	1590516314536	OK	 
USER	VetCreatedScn	2567	END	1590516259434	1590516314540
REQUEST	3643		CreateNotVetForm	1590516314540	1590516314544	OK	 
REQUEST	4920		Login	1590516314561	1590516314563	OK	 
REQUEST	4945		Login	1590516314561	1590516314564	OK	 
USER	VetNotCreatedScn	2692	END	1590516261442	1590516314573
REQUEST	3217		VetCreated	1590516314551	1590516314576	OK	 
REQUEST	3219		VetCreated	1590516314561	1590516314577	OK	 
REQUEST	3218		VetCreated	1590516314551	1590516314581	OK	 
REQUEST	4119		VetList	1590516314540	1590516314582	OK	 
REQUEST	4144		VetList	1590516314540	1590516314582	OK	 
REQUEST	3242		VetNotCreated	1590516314551	1590516314585	OK	 
REQUEST	3243		VetNotCreated	1590516314551	1590516314585	OK	 
REQUEST	3619		CreateVetForm	1590516314561	1590516314585	OK	 
REQUEST	3644		CreateNotVetForm	1590516314561	1590516314585	OK	 
REQUEST	3244		VetNotCreated	1590516314561	1590516314586	OK	 
REQUEST	4545		Logged	1590516314585	1590516314586	OK	 
REQUEST	4520		Logged	1590516314585	1590516314588	OK	 
REQUEST	4545		Logged Redirect 1	1590516314587	1590516314590	OK	 
REQUEST	4520		Logged Redirect 1	1590516314588	1590516314591	OK	 
REQUEST	3245		VetNotCreated	1590516314601	1590516314604	OK	 
REQUEST	3220		VetCreated	1590516314601	1590516314605	OK	 
REQUEST	4120		VetList	1590516314590	1590516314606	OK	 
REQUEST	4145		VetList	1590516314590	1590516314607	OK	 
REQUEST	4921		Login	1590516314612	1590516314613	OK	 
REQUEST	4946		Login	1590516314612	1590516314613	OK	 
REQUEST	4546		Logged	1590516314623	1590516314624	OK	 
REQUEST	4521		Logged	1590516314623	1590516314625	OK	 
REQUEST	4546		Logged Redirect 1	1590516314624	1590516314626	OK	 
REQUEST	4521		Logged Redirect 1	1590516314625	1590516314626	OK	 
USER	VetNotCreatedScn	2693	END	1590516261483	1590516314645
USER	VetNotCreatedScn	2694	END	1590516261521	1590516314645
REQUEST	3221		VetCreated	1590516314645	1590516314649	OK	 
REQUEST	3246		VetNotCreated	1590516314650	1590516314653	OK	 
REQUEST	3645		CreateNotVetForm	1590516314650	1590516314653	OK	 
REQUEST	3620		CreateVetForm	1590516314650	1590516314653	OK	 
REQUEST	4146		VetList	1590516314645	1590516314654	OK	 
REQUEST	4121		VetList	1590516314650	1590516314658	OK	 
USER	VetNotCreatedScn	2696	END	1590516261601	1590516314660
USER	VetCreatedScn	2568	END	1590516259470	1590516314660
USER	VetNotCreatedScn	2695	END	1590516261564	1590516314660
USER	VetCreatedScn	2569	END	1590516259513	1590516314660
REQUEST	4547		Logged	1590516314660	1590516314661	OK	 
REQUEST	4947		Login	1590516314660	1590516314661	OK	 
REQUEST	4922		Login	1590516314660	1590516314661	OK	 
REQUEST	4522		Logged	1590516314660	1590516314662	OK	 
REQUEST	4547		Logged Redirect 1	1590516314661	1590516314663	OK	 
REQUEST	4522		Logged Redirect 1	1590516314662	1590516314663	OK	 
REQUEST	3222		VetCreated	1590516314670	1590516314674	OK	 
USER	VetCreatedScn	2570	END	1590516259561	1590516314681
USER	VetNotCreatedScn	2697	END	1590516261641	1590516314692
REQUEST	4923		Login	1590516314692	1590516314693	OK	 
REQUEST	4548		Logged	1590516314692	1590516314693	OK	 
REQUEST	4523		Logged	1590516314692	1590516314694	OK	 
REQUEST	4948		Login	1590516314692	1590516314694	OK	 
REQUEST	4548		Logged Redirect 1	1590516314693	1590516314697	OK	 
REQUEST	4523		Logged Redirect 1	1590516314694	1590516314697	OK	 
REQUEST	3247		VetNotCreated	1590516314681	1590516314698	OK	 
REQUEST	3646		CreateNotVetForm	1590516314692	1590516314698	OK	 
REQUEST	3621		CreateVetForm	1590516314692	1590516314699	OK	 
REQUEST	4122		VetList	1590516314670	1590516314702	OK	 
REQUEST	4147		VetList	1590516314670	1590516314704	OK	 
REQUEST	3623		CreateVetForm	1590516314714	1590516314716	OK	 
REQUEST	3622		CreateVetForm	1590516314714	1590516314717	OK	 
REQUEST	3647		CreateNotVetForm	1590516314714	1590516314717	OK	 
REQUEST	3648		CreateNotVetForm	1590516314725	1590516314727	OK	 
REQUEST	4148		VetList	1590516314725	1590516314731	OK	 
REQUEST	4123		VetList	1590516314725	1590516314731	OK	 
REQUEST	4924		Login	1590516314735	1590516314735	OK	 
REQUEST	4949		Login	1590516314735	1590516314736	OK	 
USER	VetNotCreatedScn	2698	END	1590516261685	1590516314750
REQUEST	4524		Logged	1590516314750	1590516314754	OK	 
REQUEST	4524		Logged Redirect 1	1590516314755	1590516314760	OK	 
REQUEST	4549		Logged	1590516314761	1590516314763	OK	 
REQUEST	4549		Logged Redirect 1	1590516314763	1590516314767	OK	 
USER	VetCreatedScn	2571	END	1590516259591	1590516314786
REQUEST	3624		CreateVetForm	1590516314761	1590516314786	OK	 
REQUEST	3649		CreateNotVetForm	1590516314761	1590516314786	OK	 
REQUEST	4550		Logged	1590516314787	1590516314789	OK	 
REQUEST	4925		Login	1590516314772	1590516314789	OK	 
REQUEST	4950		Login	1590516314772	1590516314790	OK	 
REQUEST	4525		Logged	1590516314786	1590516314790	OK	 
REQUEST	4149		VetList	1590516314750	1590516314792	OK	 
REQUEST	4550		Logged Redirect 1	1590516314789	1590516314793	OK	 
REQUEST	4525		Logged Redirect 1	1590516314790	1590516314793	OK	 
REQUEST	4124		VetList	1590516314750	1590516314794	OK	 
REQUEST	4150		VetList	1590516314790	1590516314800	OK	 
USER	VetNotCreatedScn	2699	END	1590516261720	1590516314801
USER	VetNotCreatedScn	2700	END	1590516261764	1590516314812
REQUEST	4951		Login	1590516314812	1590516314812	OK	 
REQUEST	4926		Login	1590516314812	1590516314813	OK	 
REQUEST	4125		VetList	1590516314801	1590516314816	OK	 
USER	VetCreatedScn	2572	END	1590516259635	1590516314823
REQUEST	3248		VetNotCreated	1590516314823	1590516314825	OK	 
REQUEST	4526		Logged	1590516314833	1590516314834	OK	 
REQUEST	3650		CreateNotVetForm	1590516314833	1590516314836	OK	 
REQUEST	4551		Logged	1590516314833	1590516314836	OK	 
REQUEST	3625		CreateVetForm	1590516314833	1590516314836	OK	 
REQUEST	4526		Logged Redirect 1	1590516314834	1590516314837	OK	 
REQUEST	3223		VetCreated	1590516314833	1590516314837	OK	 
REQUEST	4551		Logged Redirect 1	1590516314836	1590516314840	OK	 
REQUEST	4126		VetList	1590516314833	1590516314843	OK	 
REQUEST	4151		VetList	1590516314833	1590516314844	OK	 
USER	VetNotCreatedScn	2701	END	1590516261801	1590516314855
REQUEST	4927		Login	1590516314855	1590516314856	OK	 
REQUEST	4952		Login	1590516314855	1590516314857	OK	 
REQUEST	3651		CreateNotVetForm	1590516314855	1590516314858	OK	 
REQUEST	3626		CreateVetForm	1590516314855	1590516314858	OK	 
USER	VetCreatedScn	2576	END	1590516259797	1590516314860
USER	VetCreatedScn	2573	END	1590516259678	1590516314860
REQUEST	4527		Logged	1590516314860	1590516314861	OK	 
REQUEST	4552		Logged	1590516314860	1590516314861	OK	 
REQUEST	4527		Logged Redirect 1	1590516314861	1590516314864	OK	 
REQUEST	4552		Logged Redirect 1	1590516314861	1590516314865	OK	 
REQUEST	3652		CreateNotVetForm	1590516314881	1590516314886	OK	 
REQUEST	4152		VetList	1590516314860	1590516314888	OK	 
REQUEST	4127		VetList	1590516314870	1590516314893	OK	 
REQUEST	4977		Login	1590516314892	1590516314893	OK	 
REQUEST	4953		Login	1590516314892	1590516314894	OK	 
REQUEST	3627		CreateVetForm	1590516314892	1590516314895	OK	 
USER	VetCreatedScn	2575	END	1590516259755	1590516314915
REQUEST	4553		Logged	1590516314914	1590516314915	OK	 
REQUEST	4578		Logged	1590516314914	1590516314917	OK	 
REQUEST	3226		VetCreated	1590516314914	1590516314918	OK	 
REQUEST	4578		Logged Redirect 1	1590516314918	1590516314919	OK	 
REQUEST	4553		Logged Redirect 1	1590516314915	1590516314920	OK	 
REQUEST	3224		VetCreated	1590516314914	1590516314921	OK	 
REQUEST	3225		VetCreated	1590516314914	1590516314921	OK	 
REQUEST	3227		VetCreated	1590516314914	1590516314924	OK	 
REQUEST	4153		VetList	1590516314914	1590516314927	OK	 
REQUEST	3252		VetNotCreated	1590516314926	1590516314929	OK	 
REQUEST	3249		VetNotCreated	1590516314925	1590516314929	OK	 
REQUEST	3251		VetNotCreated	1590516314925	1590516314929	OK	 
REQUEST	3250		VetNotCreated	1590516314925	1590516314930	OK	 
REQUEST	3678		CreateNotVetForm	1590516314925	1590516314931	OK	 
REQUEST	4978		Login	1590516314930	1590516314932	OK	 
REQUEST	4954		Login	1590516314931	1590516314932	OK	 
REQUEST	4178		VetList	1590516314915	1590516314932	OK	 
REQUEST	3653		CreateVetForm	1590516314925	1590516314934	OK	 
REQUEST	4554		Logged	1590516314953	1590516314957	OK	 
REQUEST	3278		VetNotCreated	1590516314953	1590516314958	OK	 
REQUEST	4579		Logged	1590516314953	1590516314959	OK	 
REQUEST	4554		Logged Redirect 1	1590516314957	1590516314960	OK	 
REQUEST	4579		Logged Redirect 1	1590516314959	1590516314963	OK	 
REQUEST	3253		VetCreated	1590516314953	1590516314963	OK	 
REQUEST	4154		VetList	1590516314953	1590516314965	OK	 
REQUEST	3654		CreateVetForm	1590516314964	1590516314967	OK	 
REQUEST	3679		CreateNotVetForm	1590516314964	1590516314968	OK	 
USER	VetNotCreatedScn	2702	END	1590516261845	1590516314976
REQUEST	3254		VetCreated	1590516314975	1590516314979	OK	 
USER	VetNotCreatedScn	2728	END	1590516261882	1590516314980
REQUEST	4979		Login	1590516314981	1590516314983	OK	 
REQUEST	4955		Login	1590516314980	1590516314983	OK	 
REQUEST	3279		VetNotCreated	1590516314980	1590516314986	OK	 
REQUEST	4179		VetList	1590516314975	1590516314988	OK	 
REQUEST	4580		Logged	1590516314991	1590516314994	OK	 
REQUEST	4555		Logged	1590516314991	1590516314995	OK	 
REQUEST	4555		Logged Redirect 1	1590516314995	1590516314997	OK	 
REQUEST	4580		Logged Redirect 1	1590516314994	1590516314997	OK	 
USER	VetNotCreatedScn	2729	END	1590516261922	1590516315002
USER	VetNotCreatedScn	2730	END	1590516261960	1590516315002
REQUEST	4980		Login	1590516315024	1590516315025	OK	 
REQUEST	4956		Login	1590516315024	1590516315026	OK	 
REQUEST	4155		VetList	1590516314991	1590516315029	OK	 
REQUEST	3280		VetNotCreated	1590516315013	1590516315031	OK	 
REQUEST	3255		VetCreated	1590516315013	1590516315032	OK	 
REQUEST	4180		VetList	1590516314991	1590516315032	OK	 
USER	VetCreatedScn	2574	END	1590516259711	1590516315035
REQUEST	4556		Logged	1590516315035	1590516315036	OK	 
REQUEST	4581		Logged	1590516315035	1590516315038	OK	 
REQUEST	3681		CreateNotVetForm	1590516315035	1590516315038	OK	 
REQUEST	4556		Logged Redirect 1	1590516315036	1590516315038	OK	 
REQUEST	4581		Logged Redirect 1	1590516315038	1590516315058	OK	 
USER	VetNotCreatedScn	2731	END	1590516262003	1590516315061
REQUEST	4957		Login	1590516315061	1590516315064	OK	 
REQUEST	3656		CreateVetForm	1590516315040	1590516315064	OK	 
REQUEST	4981		Login	1590516315061	1590516315065	OK	 
REQUEST	3680		CreateNotVetForm	1590516315040	1590516315067	OK	 
REQUEST	3655		CreateVetForm	1590516315040	1590516315067	OK	 
REQUEST	4557		Logged	1590516315071	1590516315072	OK	 
REQUEST	4181		VetList	1590516315040	1590516315072	OK	 
REQUEST	4582		Logged	1590516315071	1590516315073	OK	 
REQUEST	4156		VetList	1590516315040	1590516315074	OK	 
REQUEST	4557		Logged Redirect 1	1590516315072	1590516315074	OK	 
REQUEST	4582		Logged Redirect 1	1590516315074	1590516315076	OK	 
USER	VetCreatedScn	2603	END	1590516259881	1590516315082
REQUEST	3281		VetNotCreated	1590516315082	1590516315085	OK	 
REQUEST	3256		VetCreated	1590516315082	1590516315093	OK	 
USER	VetCreatedScn	2577	END	1590516259833	1590516315093
REQUEST	4157		VetList	1590516315082	1590516315097	OK	 
REQUEST	4182		VetList	1590516315082	1590516315098	OK	 
REQUEST	4958		Login	1590516315104	1590516315104	OK	 
REQUEST	4982		Login	1590516315104	1590516315105	OK	 
REQUEST	3682		CreateNotVetForm	1590516315104	1590516315107	OK	 
USER	VetCreatedScn	2604	END	1590516259925	1590516315115
USER	VetNotCreatedScn	2732	END	1590516262040	1590516315115
REQUEST	4583		Logged	1590516315115	1590516315116	OK	 
REQUEST	3657		CreateVetForm	1590516315115	1590516315120	OK	 
REQUEST	3257		VetCreated	1590516315115	1590516315120	OK	 
REQUEST	4583		Logged Redirect 1	1590516315116	1590516315121	OK	 
REQUEST	3282		VetNotCreated	1590516315115	1590516315122	OK	 
REQUEST	4558		Logged	1590516315126	1590516315127	OK	 
REQUEST	4558		Logged Redirect 1	1590516315127	1590516315129	OK	 
REQUEST	4158		VetList	1590516315115	1590516315132	OK	 
REQUEST	4183		VetList	1590516315115	1590516315133	OK	 
REQUEST	3658		CreateVetForm	1590516315130	1590516315134	OK	 
REQUEST	3683		CreateNotVetForm	1590516315130	1590516315134	OK	 
USER	VetNotCreatedScn	2733	END	1590516262083	1590516315141
REQUEST	4959		Login	1590516315141	1590516315141	OK	 
REQUEST	4983		Login	1590516315141	1590516315142	OK	 
REQUEST	3258		VetCreated	1590516315141	1590516315144	OK	 
REQUEST	3283		VetNotCreated	1590516315141	1590516315144	OK	 
REQUEST	4559		Logged	1590516315152	1590516315153	OK	 
REQUEST	4584		Logged	1590516315152	1590516315153	OK	 
REQUEST	3659		CreateVetForm	1590516315152	1590516315154	OK	 
REQUEST	4559		Logged Redirect 1	1590516315153	1590516315156	OK	 
REQUEST	4584		Logged Redirect 1	1590516315153	1590516315156	OK	 
USER	VetNotCreatedScn	2734	END	1590516262120	1590516315163
REQUEST	4585		Logged	1590516315174	1590516315174	OK	 
REQUEST	4560		Logged	1590516315174	1590516315176	OK	 
REQUEST	4585		Logged Redirect 1	1590516315174	1590516315176	OK	 
REQUEST	4560		Logged Redirect 1	1590516315176	1590516315178	OK	 
REQUEST	4984		Login	1590516315184	1590516315185	OK	 
REQUEST	4960		Login	1590516315184	1590516315186	OK	 
USER	VetCreatedScn	2608	END	1590516260080	1590516315196
USER	VetCreatedScn	2605	END	1590516259961	1590516315196
USER	VetCreatedScn	2607	END	1590516260042	1590516315196
USER	VetCreatedScn	2606	END	1590516260005	1590516315200
USER	VetCreatedScn	2609	END	1590516260123	1590516315211
REQUEST	4961		Login	1590516315222	1590516315223	OK	 
REQUEST	3685		CreateNotVetForm	1590516315200	1590516315224	OK	 
REQUEST	3660		CreateVetForm	1590516315200	1590516315224	OK	 
REQUEST	4985		Login	1590516315222	1590516315225	OK	 
REQUEST	3684		CreateNotVetForm	1590516315163	1590516315226	OK	 
REQUEST	3284		VetNotCreated	1590516315163	1590516315228	OK	 
REQUEST	3259		VetCreated	1590516315163	1590516315228	OK	 
REQUEST	3285		VetNotCreated	1590516315222	1590516315230	OK	 
REQUEST	3260		VetCreated	1590516315222	1590516315231	OK	 
USER	VetNotCreatedScn	2735	END	1590516262163	1590516315233
REQUEST	4159		VetList	1590516315152	1590516315234	OK	 
REQUEST	4586		Logged	1590516315232	1590516315234	OK	 
REQUEST	4561		Logged	1590516315232	1590516315235	OK	 
