ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.CreateReservationTwoScenariosHU12Diagnosis	createreservationtwoscenarioshu12diagnosis	1590419531487	 	3.3.1
REQUEST	2913		GoodReservationCreated Redirect 1	1590419924649	1590419962360	OK	 
REQUEST	3149		BadReservation	1590419928325	1590419962399	OK	 
REQUEST	2778		GoodReservationCreated Redirect 1	1590419924806	1590419962516	OK	 
REQUEST	3800		GoodReservationForm	1590419928540	1590419962536	OK	 
REQUEST	3738		GoodReservationForm	1590419928570	1590419962568	OK	 
REQUEST	2834		GoodReservationCreated Redirect 1	1590419925817	1590419962599	OK	 
REQUEST	3151		GoodReservationCreated	1590419928678	1590419962603	OK	 
REQUEST	3164		BadReservation	1590419917982	1590419962652	OK	 
REQUEST	3176		BadReservation	1590419928961	1590419962679	OK	 
REQUEST	3780		BadReservationForm	1590419928961	1590419962697	OK	 
REQUEST	2538		request_0	1590419941592	1590419962699	OK	 
REQUEST	3050		GoodReservationCreated	1590419928995	1590419962719	OK	 
REQUEST	2278		request_0	1590419941739	1590419962721	OK	 
REQUEST	2692		ReturnRoomDetails	1590419929008	1590419962731	OK	 
REQUEST	2835		GoodReservationCreated Redirect 1	1590419925914	1590419962733	OK	 
REQUEST	2485		request_0	1590419941910	1590419962736	OK	 
REQUEST	3862		BadReservationForm	1590419929008	1590419962761	OK	 
REQUEST	3749		GoodReservationForm	1590419918711	1590419962764	OK	 
REQUEST	3802		GoodReservationForm	1590419929211	1590419962799	OK	 
REQUEST	3256		BadReservation	1590419929211	1590419962808	OK	 
REQUEST	2709		GoodReservationCreated Redirect 1	1590419938714	1590419962812	OK	 
REQUEST	3298		BadReservation	1590419942010	1590419962848	OK	 
REQUEST	2688		ReturnRoomDetails	1590419929457	1590419962861	OK	 
USER	FailReservationTwoScenariosHU12	2638	END	1590419631681	1590419962890
REQUEST	3803		GoodReservationForm	1590419929457	1590419962920	OK	 
REQUEST	3187		GoodReservationCreated	1590419942222	1590419962921	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	2305		request_0	1590419942237	1590419962923	OK	 
REQUEST	3833		BadReservationForm	1590419929505	1590419962958	OK	 
REQUEST	3159		GoodReservationCreated	1590419942403	1590419962959	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3848		GoodReservationForm	1590419929505	1590419962997	OK	 
REQUEST	3326		BadReservation	1590419942558	1590419962998	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3129		GoodReservationCreated	1590419942589	1590419963027	OK	 
REQUEST	2664		ReturnRoomDetails	1590419929594	1590419963043	OK	 
REQUEST	3222		BadReservation	1590419929999	1590419963095	OK	 
USER	FailReservationTwoScenariosHU12	2556	END	1590419628526	1590419963124
REQUEST	3281		BadReservation	1590419930001	1590419963150	OK	 
REQUEST	3864		BadReservationForm	1590419930262	1590419963193	OK	 
REQUEST	3850		GoodReservationForm	1590419930331	1590419963235	OK	 
REQUEST	3820		GoodReservationForm	1590419930341	1590419963300	OK	 
REQUEST	2689		ReturnRoomDetails	1590419930417	1590419963313	OK	 
REQUEST	3808		BadReservationForm	1590419930502	1590419963356	OK	 
REQUEST	3116		BadReservation	1590419930647	1590419963405	OK	 
USER	FailReservationTwoScenariosHU12	2659	END	1590419632201	1590419963412
REQUEST	3461		BadReservation	1590419930738	1590419963431	OK	 
REQUEST	3868		BadReservationForm	1590419930738	1590419963458	OK	 
REQUEST	3167		BadReservation	1590419930773	1590419963500	OK	 
REQUEST	3892		BadReservationForm	1590419930780	1590419963531	OK	 
REQUEST	2813		GoodReservationCreated Redirect 1	1590419927252	1590419963721	OK	 
REQUEST	3174		BadReservation	1590419930878	1590419963747	OK	 
REQUEST	2841		GoodReservationCreated Redirect 1	1590419928203	1590419963770	OK	 
REQUEST	3838		BadReservationForm	1590419930907	1590419963825	OK	 
REQUEST	3223		BadReservation	1590419930964	1590419963874	OK	 
REQUEST	3211		GoodReservationCreated	1590419930997	1590419963927	OK	 
REQUEST	3107		GoodReservationCreated	1590419931058	1590419963966	OK	 
REQUEST	3190		BadReservation	1590419931071	1590419964006	OK	 
USER	CreateReservationTwoScenariosHU12	2463	END	1590419625533	1590419964009
USER	CreateReservationTwoScenariosHU12	2382	END	1590419622436	1590419964009
USER	CreateReservationTwoScenariosHU12	2353	END	1590419621214	1590419964009
REQUEST	3896		BadReservationForm	1590419931151	1590419964049	OK	 
REQUEST	2868		GoodReservationCreated Redirect 1	1590419928321	1590419964053	OK	 
USER	CreateReservationTwoScenariosHU12	2432	END	1590419624153	1590419964067
REQUEST	3277		BadReservation	1590419931221	1590419964136	OK	 
USER	CreateReservationTwoScenariosHU12	2334	END	1590419620836	1590419964145
REQUEST	2763		GoodReservationCreated Redirect 1	1590419928114	1590419964148	OK	 
REQUEST	2838		GoodReservationCreated Redirect 1	1590419928253	1590419964170	OK	 
REQUEST	2690		ReturnRoomDetails	1590419931513	1590419964188	OK	 
REQUEST	3247		BadReservation	1590419931544	1590419964264	OK	 
REQUEST	2544		request_0	1590419943884	1590419964266	OK	 
REQUEST	3020		GoodReservationCreated Redirect 1	1590419941193	1590419964307	OK	 
REQUEST	3305		BadReservation	1590419931644	1590419964316	OK	 
REQUEST	3539		BadReservation	1590419931677	1590419964343	OK	 
REQUEST	2439		request_0	1590419944184	1590419964345	OK	 
REQUEST	3197		BadReservation	1590419931873	1590419964415	OK	 
REQUEST	2807		GoodReservationCreated Redirect 1	1590419918047	1590419964439	OK	 
REQUEST	3220		BadReservation	1590419931874	1590419964482	OK	 
REQUEST	2916		GoodReservationCreated Redirect 1	1590419929344	1590419964499	OK	 
REQUEST	2458		request_0	1590419944268	1590419964501	OK	 
REQUEST	3822		GoodReservationForm	1590419932003	1590419964504	OK	 
REQUEST	2746		ReturnRoomDetails	1590419932073	1590419964513	OK	 
REQUEST	2655		request_0	1590419944320	1590419964515	OK	 
REQUEST	2411		request_0	1590419944328	1590419964517	OK	 
REQUEST	2968		GoodReservationCreated Redirect 1	1590419929386	1590419964523	OK	 
REQUEST	3099		GoodReservationCreated	1590419932083	1590419964527	OK	 
REQUEST	3742		GoodReservationForm	1590419932083	1590419964533	OK	 
REQUEST	2541		request_0	1590419944452	1590419964535	OK	 
REQUEST	3249		BadReservation	1590419920759	1590419964555	OK	 
REQUEST	3138		BadReservation	1590419920820	1590419964555	OK	 
REQUEST	3208		GoodReservationCreated	1590419944483	1590419964555	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3180		GoodReservationCreated	1590419932454	1590419964559	OK	 
REQUEST	3836		BadReservationForm	1590419932523	1590419964571	OK	 
REQUEST	3724		GoodReservationForm	1590419932471	1590419964571	OK	 
REQUEST	2381		request_0	1590419944728	1590419964572	OK	 
REQUEST	2661		ReturnRoomDetails	1590419932580	1590419964597	OK	 
REQUEST	3265		GoodReservationCreated	1590419945006	1590419964598	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3185		GoodReservationCreated	1590419945006	1590419964600	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3310		BadReservation	1590419944886	1590419964610	OK	 
REQUEST	2710		ReturnRoomDetails	1590419945038	1590419964611	OK	 
REQUEST	3071		GoodReservationCreated	1590419909409	1590419964647	OK	 
USER	CreateReservationTwoScenariosHU12	2435	END	1590419624384	1590419965030
REQUEST	2885		GoodReservationCreated Redirect 1	1590419919947	1590419965457	OK	 
REQUEST	2609		ReturnRoomDetails	1590419932844	1590419965469	OK	 
REQUEST	3233		GoodReservationCreated	1590419932861	1590419965539	OK	 
REQUEST	3695		GoodReservationForm	1590419932917	1590419965620	OK	 
USER	CreateReservationTwoScenariosHU12	2594	END	1590419630296	1590419965624
USER	CreateReservationTwoScenariosHU12	2277	END	1590419618541	1590419965624
USER	CreateReservationTwoScenariosHU12	2618	END	1590419631144	1590419965624
REQUEST	2858		GoodReservationCreated Redirect 1	1590419931215	1590419965661	OK	 
REQUEST	3205		GoodReservationCreated	1590419932917	1590419965694	OK	 
USER	CreateReservationTwoScenariosHU12	2598	END	1590419630609	1590419965709
REQUEST	3873		GoodReservationForm	1590419932952	1590419965723	OK	 
USER	CreateReservationTwoScenariosHU12	2436	END	1590419624466	1590419965739
REQUEST	3117		BadReservation	1590419910308	1590419965759	OK	 
REQUEST	2971		GoodReservationCreated Redirect 1	1590419943327	1590419965907	OK	 
REQUEST	2810		GoodReservationCreated Redirect 1	1590419932000	1590419965938	OK	 
REQUEST	3297		BadReservation	1590419933451	1590419965960	OK	 
USER	CreateReservationTwoScenariosHU12	2306	END	1590419619669	1590419965962
USER	CreateReservationTwoScenariosHU12	2283	END	1590419619016	1590419965962
REQUEST	3097		GoodReservationCreated	1590419933486	1590419965964	OK	 
REQUEST	3829		GoodReservationForm	1590419933534	1590419966042	OK	 
REQUEST	2995		GoodReservationCreated Redirect 1	1590419944575	1590419966043	OK	 
REQUEST	3098		GoodReservationCreated	1590419933773	1590419966081	OK	 
REQUEST	3172		BadReservation	1590419933808	1590419966086	OK	 
REQUEST	3799		GoodReservationForm	1590419933905	1590419966100	OK	 
REQUEST	2861		GoodReservationCreated Redirect 1	1590419931252	1590419966103	OK	 
REQUEST	3844		GoodReservationForm	1590419933905	1590419966103	OK	 
REQUEST	2941		GoodReservationCreated Redirect 1	1590419931763	1590419966289	OK	 
REQUEST	3909		GoodReservationForm	1590419934535	1590419966321	OK	 
REQUEST	2461		request_0	1590419946015	1590419966323	OK	 
REQUEST	2754		request_0	1590419945904	1590419966326	OK	 
REQUEST	2335		request_0	1590419946218	1590419966329	OK	 
REQUEST	3847		GoodReservationForm	1590419934611	1590419966351	OK	 
USER	CreateReservationTwoScenariosHU12	2619	END	1590419631231	1590419966358
REQUEST	2883		GoodReservationCreated Redirect 1	1590419931468	1590419966393	OK	 
REQUEST	3716		GoodReservationForm	1590419934756	1590419966409	OK	 
REQUEST	3814		BadReservationForm	1590419934921	1590419966452	OK	 
USER	CreateReservationTwoScenariosHU12	2387	END	1590419622816	1590419966477
REQUEST	3801		GoodReservationForm	1590419934921	1590419966489	OK	 
REQUEST	3752		BadReservationForm	1590419934952	1590419966536	OK	 
USER	CreateReservationTwoScenariosHU12	2643	END	1590419632063	1590419966552
REQUEST	2866		GoodReservationCreated Redirect 1	1590419932738	1590419966681	OK	 
REQUEST	2569		request_0	1590419946431	1590419966684	OK	 
REQUEST	2780		GoodReservationCreated Redirect 1	1590419932776	1590419966742	OK	 
REQUEST	3253		BadReservation	1590419935288	1590419966775	OK	 
USER	CreateReservationTwoScenariosHU12	2656	END	1590419632993	1590419966789
REQUEST	3270		BadReservation	1590419935343	1590419966812	OK	 
REQUEST	3141		BadReservation	1590419935358	1590419966854	OK	 
USER	CreateReservationTwoScenariosHU12	2431	END	1590419624084	1590419967124
USER	FailReservationTwoScenariosHU12	2713	END	1590419634280	1590419967164
USER	CreateReservationTwoScenariosHU12	2415	END	1590419623919	1590419967353
REQUEST	2911		GoodReservationCreated Redirect 1	1590419933130	1590419967466	OK	 
REQUEST	2529		ReturnRoomDetails	1590419935422	1590419967481	OK	 
REQUEST	3302		BadReservation	1590419935602	1590419967560	OK	 
REQUEST	2860		GoodReservationCreated Redirect 1	1590419933174	1590419967576	OK	 
REQUEST	3790		BadReservationForm	1590419935714	1590419967657	OK	 
REQUEST	3027		GoodReservationCreated Redirect 1	1590419945651	1590419967670	OK	 
REQUEST	3834		BadReservationForm	1590419935729	1590419967676	OK	 
REQUEST	3791		GoodReservationForm	1590419935730	1590419967718	OK	 
REQUEST	3874		GoodReservationForm	1590419935908	1590419967753	OK	 
REQUEST	3733		BadReservationForm	1590419923897	1590419967753	OK	 
REQUEST	2327		request_0	1590419946857	1590419967755	OK	 
REQUEST	2408		request_0	1590419947014	1590419967757	OK	 
REQUEST	2519		request_0	1590419947092	1590419967759	OK	 
USER	FailReservationTwoScenariosHU12	2657	END	1590419632063	1590419967772
REQUEST	3935		GoodReservationForm	1590419946819	1590419967795	OK	 
REQUEST	2310		request_0	1590419947165	1590419967798	OK	 
REQUEST	3821		GoodReservationForm	1590419936251	1590419967811	OK	 
REQUEST	3374		GoodReservationCreated	1590419936090	1590419967820	OK	 
USER	CreateReservationTwoScenariosHU12	2385	END	1590419622669	1590419967842
REQUEST	2942		GoodReservationCreated Redirect 1	1590419934462	1590419967847	OK	 
REQUEST	3875		GoodReservationForm	1590419936447	1590419967864	OK	 
REQUEST	2918		GoodReservationCreated Redirect 1	1590419934400	1590419967893	OK	 
REQUEST	3351		BadReservation	1590419947323	1590419967896	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	3283		GoodReservationCreated	1590419947323	1590419967965	OK	 
REQUEST	3226		BadReservation	1590419947332	1590419967967	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	FailReservationTwoScenariosHU12	2660	END	1590419632266	1590419968057
USER	CreateReservationTwoScenariosHU12	2405	END	1590419623186	1590419968057
REQUEST	2887		GoodReservationCreated Redirect 1	1590419934253	1590419968107	OK	 
REQUEST	3268		GoodReservationCreated	1590419937029	1590419968139	OK	 
REQUEST	3231		GoodReservationCreated	1590419937122	1590419968166	OK	 
REQUEST	2484		request_0	1590419947602	1590419968168	OK	 
REQUEST	2459		request_0	1590419947668	1590419968170	OK	 
REQUEST	2488		request_0	1590419947791	1590419968172	OK	 
REQUEST	2309		request_0	1590419947944	1590419968174	OK	 
REQUEST	2516		request_0	1590419947962	1590419968176	OK	 
USER	CreateReservationTwoScenariosHU12	2673	END	1590419633197	1590419968183
USER	CreateReservationTwoScenariosHU12	2465	END	1590419625667	1590419968204
REQUEST	3236		GoodReservationCreated	1590419937348	1590419968221	OK	 
REQUEST	2789		GoodReservationCreated Redirect 1	1590419934994	1590419968270	OK	 
REQUEST	3907		GoodReservationForm	1590419937797	1590419968293	OK	 
REQUEST	3652		BadReservationForm	1590419924924	1590419968315	OK	 
REQUEST	2939		GoodReservationCreated Redirect 1	1590419934850	1590419968329	OK	 
REQUEST	3672		BadReservationForm	1590419925124	1590419968348	OK	 
USER	FailReservationTwoScenariosHU12	2479	END	1590419625773	1590419968368
REQUEST	3204		GoodReservationCreated	1590419938124	1590419968392	OK	 
USER	CreateReservationTwoScenariosHU12	2496	END	1590419626995	1590419968438
USER	CreateReservationTwoScenariosHU12	2443	END	1590419625000	1590419968495
USER	CreateReservationTwoScenariosHU12	2386	END	1590419622746	1590419968589
USER	CreateReservationTwoScenariosHU12	2442	END	1590419624916	1590419968589
USER	CreateReservationTwoScenariosHU12	2329	END	1590419620484	1590419968770
USER	CreateReservationTwoScenariosHU12	2414	END	1590419623834	1590419968770
REQUEST	2917		GoodReservationCreated Redirect 1	1590419935177	1590419968816	OK	 
USER	FailReservationTwoScenariosHU12	2669	END	1590419632916	1590419968856
USER	CreateReservationTwoScenariosHU12	2256	END	1590419618054	1590419968926
REQUEST	2943		GoodReservationCreated Redirect 1	1590419935370	1590419969069	OK	 
USER	CreateReservationTwoScenariosHU12	2404	END	1590419623117	1590419969259
REQUEST	2949		GoodReservationCreated Redirect 1	1590419936472	1590419969265	OK	 
REQUEST	3891		BadReservationForm	1590419938400	1590419969321	OK	 
REQUEST	3239		GoodReservationCreated	1590419948146	1590419969356	OK	 
USER	CreateReservationTwoScenariosHU12	2438	END	1590419624610	1590419969445
USER	CreateReservationTwoScenariosHU12	2403	END	1590419623047	1590419969739
REQUEST	2836		GoodReservationCreated Redirect 1	1590419938102	1590419969793	OK	 
REQUEST	3001		GoodReservationCreated Redirect 1	1590419947353	1590419969816	OK	 
USER	CreateReservationTwoScenariosHU12	2440	END	1590419624766	1590419969866
USER	CreateReservationTwoScenariosHU12	2413	END	1590419623756	1590419969866
USER	CreateReservationTwoScenariosHU12	2464	END	1590419625588	1590419969866
REQUEST	2859		GoodReservationCreated Redirect 1	1590419936449	1590419969961	OK	 
REQUEST	3195		BadReservation	1590419926115	1590419969992	OK	 
REQUEST	2864		GoodReservationCreated Redirect 1	1590419936511	1590419970079	OK	 
REQUEST	2842		GoodReservationCreated Redirect 1	1590419936426	1590419970093	OK	 
USER	CreateReservationTwoScenariosHU12	2462	END	1590419625443	1590419970110
REQUEST	3662		GoodReservationForm	1590419914196	1590419970113	OK	 
REQUEST	3824		GoodReservationForm	1590419938913	1590419970142	OK	 
REQUEST	3895		BadReservationForm	1590419938977	1590419970153	OK	 
USER	FailReservationTwoScenariosHU12	2615	END	1590419630922	1590419970350
USER	FailReservationTwoScenariosHU12	2632	END	1590419631231	1590419970412
REQUEST	3080		GoodReservationCreated Redirect 1	1590419948042	1590419970436	OK	 
REQUEST	2526		ReturnRoomDetails	1590419939057	1590419970449	OK	 
REQUEST	3271		BadReservation	1590419939142	1590419970481	OK	 
REQUEST	2379		request_0	1590419948460	1590419970485	OK	 
REQUEST	3303		BadReservation	1590419939206	1590419970508	OK	 
REQUEST	3000		GoodReservationCreated Redirect 1	1590419948087	1590419970642	OK	 
REQUEST	3193		BadReservation	1590419939261	1590419970672	OK	 
USER	CreateReservationTwoScenariosHU12	2538	END	1590419628140	1590419970694
REQUEST	3244		BadReservation	1590419926958	1590419970707	OK	 
USER	CreateReservationTwoScenariosHU12	2485	END	1590419626214	1590419970741
USER	CreateReservationTwoScenariosHU12	2278	END	1590419618618	1590419970741
REQUEST	3274		BadReservation	1590419939309	1590419970754	OK	 
REQUEST	3885		BadReservationForm	1590419939340	1590419970812	OK	 
USER	FailReservationTwoScenariosHU12	2527	END	1590419627301	1590419970820
REQUEST	3273		BadReservation	1590419939340	1590419970840	OK	 
REQUEST	2389		request_0	1590419948694	1590419970842	OK	 
REQUEST	2865		GoodReservationCreated Redirect 1	1590419938480	1590419970901	OK	 
REQUEST	2543		request_0	1590419948776	1590419970908	OK	 
REQUEST	3210		GoodReservationCreated	1590419948776	1590419970909	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	CreateReservationTwoScenariosHU12	2305	END	1590419619597	1590419970919
REQUEST	3301		BadReservation	1590419939376	1590419970929	OK	 
REQUEST	3157		GoodReservationCreated	1590419939415	1590419970978	OK	 
REQUEST	2912		GoodReservationCreated Redirect 1	1590419938260	1590419970994	OK	 
REQUEST	2766		ReturnRoomDetails	1590419939524	1590419971014	OK	 
