ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.CreateReservationTwoScenariosAlpha	createreservationtwoscenariosalpha	1590352298462	 	3.3.1
REQUEST	3121		RoomsList	1590352509222	1590352534054	OK	 
REQUEST	1229		request_0	1590352512788	1590352534056	OK	 
REQUEST	3390		LoggedOwner Redirect 1	1590352512793	1590352534056	OK	 
REQUEST	3322		LoggedOwner Redirect 1	1590352512794	1590352534057	OK	 
REQUEST	2468		BadReservationForm	1590352512748	1590352534070	OK	 
REQUEST	1858		ReservationFailed	1590352512834	1590352534082	OK	 
REQUEST	1899		ReservationFailed	1590352512845	1590352534082	OK	 
REQUEST	1302		request_0	1590352512884	1590352534083	OK	 
REQUEST	3139		RoomsList	1590352509300	1590352534088	OK	 
REQUEST	3152		RoomsList	1590352509306	1590352534093	OK	 
REQUEST	1944		ReservationFailed	1590352512845	1590352534094	OK	 
REQUEST	3368		LoggedOwner Redirect 1	1590352512954	1590352534095	OK	 
REQUEST	1278		request_0	1590352512955	1590352534096	OK	 
REQUEST	3125		RoomsList	1590352509345	1590352534100	OK	 
REQUEST	1915		GoodReservationCreated	1590352512885	1590352534105	OK	 
REQUEST	3369		LoggedOwner Redirect 1	1590352513013	1590352534107	OK	 
REQUEST	3088		RoomsList	1590352506247	1590352534115	OK	 
REQUEST	2387		GoodReservationForm	1590352503329	1590352534117	OK	 
REQUEST	2801		RoomDetails2	1590352509033	1590352534138	OK	 
REQUEST	1868		GoodReservationCreated	1590352509396	1590352534154	OK	 
REQUEST	1863		GoodReservationCreated	1590352513068	1590352534157	OK	 
REQUEST	2407		GoodReservationForm	1590352509449	1590352534164	OK	 
USER	CreateBadReservation	1248	END	1590352354877	1590352534174
USER	CreateBadReservation	1216	END	1590352353162	1590352534175
REQUEST	2404		BadReservationForm	1590352509449	1590352534195	OK	 
REQUEST	1788		ReservationFailed	1590352509473	1590352534203	OK	 
REQUEST	3336		LoggedOwner Redirect 1	1590352513103	1590352534205	OK	 
REQUEST	1831		ReservationFailed	1590352509476	1590352534208	OK	 
REQUEST	1905		ReservationFailed	1590352513115	1590352534235	OK	 
REQUEST	1869		GoodReservationCreated	1590352509544	1590352534239	OK	 
REQUEST	2448		BadReservationForm	1590352509573	1590352534299	OK	 
REQUEST	1510		GoodReservationCreated Redirect 1	1590352508979	1590352534325	OK	 
REQUEST	2470		BadReservationForm	1590352509573	1590352534344	OK	 
REQUEST	2417		GoodReservationForm	1590352509596	1590352534350	OK	 
REQUEST	2767		Room4Details	1590352513198	1590352534370	OK	 
REQUEST	1335		ReturnRoomDetails	1590352506484	1590352534372	OK	 
REQUEST	2773		RoomDetails2	1590352509037	1590352534374	OK	 
USER	CreateBadReservation	1204	END	1590352353049	1590352534386
USER	CreateGoodReservation	1096	END	1590352348553	1590352534388
REQUEST	2488		BadReservationForm	1590352513224	1590352534402	OK	 
REQUEST	2406		BadReservationForm	1590352506484	1590352534402	OK	 
REQUEST	1789		ReservationFailed	1590352509654	1590352534409	OK	 
REQUEST	3046		RoomsList	1590352506595	1590352534413	OK	 
REQUEST	3053		RoomsList	1590352500277	1590352534440	OK	 
REQUEST	1932		GoodReservationCreated	1590352513281	1590352534450	OK	 
REQUEST	1934		GoodReservationCreated	1590352513308	1590352534463	OK	 
REQUEST	1330		ReturnRoomDetails	1590352506763	1590352534494	OK	 
REQUEST	2759		Room4Details	1590352509753	1590352534506	OK	 
USER	CreateGoodReservation	1184	END	1590352352229	1590352534562
REQUEST	1575		GoodReservationCreated Redirect 1	1590352509043	1590352534634	OK	 
USER	CreateGoodReservation	1162	END	1590352351370	1590352534644
REQUEST	1375		ReturnRoomDetails	1590352509770	1590352534647	OK	 
REQUEST	2828		Room4Details	1590352509770	1590352534683	OK	 
REQUEST	3058		RoomsList	1590352506825	1590352534690	OK	 
REQUEST	1316		ReturnRoomDetails	1590352509854	1590352534734	OK	 
REQUEST	2802		RoomDetails2	1590352512188	1590352534751	OK	 
REQUEST	1879		ReservationFailed	1590352513503	1590352534764	OK	 
REQUEST	2805		Room4Details	1590352509938	1590352534768	OK	 
REQUEST	2804		Room4Details	1590352509965	1590352534790	OK	 
REQUEST	1791		ReservationFailed	1590352509938	1590352534806	OK	 
REQUEST	1233		request_0	1590352513577	1590352534807	OK	 
REQUEST	2790		Room4Details	1590352509997	1590352534818	OK	 
REQUEST	1378		ReturnRoomDetails	1590352510036	1590352534831	OK	 
REQUEST	1234		request_0	1590352513676	1590352534833	OK	 
REQUEST	1895		GoodReservationCreated	1590352510092	1590352534871	OK	 
REQUEST	3360		LoggedOwner Redirect 1	1590352513697	1590352534873	OK	 
REQUEST	2833		Room4Details	1590352510092	1590352534884	OK	 
REQUEST	1809		ReservationFailed	1590352510175	1590352534915	OK	 
REQUEST	2472		BadReservationForm	1590352510197	1590352534948	OK	 
REQUEST	1290		ReturnRoomDetails	1590352510235	1590352534961	OK	 
USER	CreateGoodReservation	1165	END	1590352351618	1590352534998
REQUEST	1527		GoodReservationCreated Redirect 1	1590352505779	1590352535021	OK	 
REQUEST	1912		GoodReservationCreated	1590352510293	1590352535059	OK	 
REQUEST	1861		ReservationFailed	1590352510295	1590352535106	OK	 
REQUEST	2775		RoomDetails2	1590352509182	1590352535116	OK	 
REQUEST	1578		GoodReservationCreated Redirect 1	1590352509483	1590352535119	OK	 
REQUEST	1355		ReturnRoomDetails	1590352510297	1590352535145	OK	 
REQUEST	1872		GoodReservationCreated	1590352510296	1590352535152	OK	 
REQUEST	1885		GoodReservationCreated	1590352510295	1590352535165	OK	 
REQUEST	2405		BadReservationForm	1590352513856	1590352535180	OK	 
REQUEST	1238		request_0	1590352513887	1590352535182	OK	 
REQUEST	2429		BadReservationForm	1590352510356	1590352535185	OK	 
USER	CreateGoodReservation	1074	END	1590352347607	1590352535189
REQUEST	2435		GoodReservationForm	1590352510356	1590352535192	OK	 
REQUEST	2830		Room4Details	1590352510356	1590352535197	OK	 
REQUEST	1591		GoodReservationCreated Redirect 1	1590352509359	1590352535208	OK	 
REQUEST	2438		GoodReservationForm	1590352510386	1590352535215	OK	 
USER	CreateGoodReservation	1140	END	1590352350395	1590352535216
REQUEST	1837		ReservationFailed	1590352510385	1590352535222	OK	 
REQUEST	3103		RoomsList	1590352510451	1590352535228	OK	 
REQUEST	1746		ReservationFailed	1590352510425	1590352535230	OK	 
REQUEST	1209		request_0	1590352513952	1590352535231	OK	 
REQUEST	2474		BadReservationForm	1590352510425	1590352535247	OK	 
REQUEST	2432		GoodReservationForm	1590352510495	1590352535262	OK	 
REQUEST	1874		ReservationFailed	1590352510495	1590352535284	OK	 
REQUEST	3129		RoomsList	1590352510573	1590352535294	OK	 
REQUEST	1821		GoodReservationCreated	1590352510529	1590352535297	OK	 
REQUEST	3119		RoomsList	1590352510573	1590352535301	OK	 
REQUEST	1206		request_0	1590352514046	1590352535302	OK	 
REQUEST	3143		RoomsList	1590352510579	1590352535303	OK	 
REQUEST	1832		ReservationFailed	1590352510529	1590352535310	OK	 
REQUEST	3118		RoomsList	1590352510611	1590352535314	OK	 
REQUEST	1214		request_0	1590352514089	1590352535316	OK	 
REQUEST	1356		ReturnRoomDetails	1590352510611	1590352535337	OK	 
REQUEST	1357		ReturnRoomDetails	1590352510625	1590352535349	OK	 
REQUEST	1852		ReservationFailed	1590352510611	1590352535353	OK	 
REQUEST	1614		GoodReservationCreated Redirect 1	1590352509552	1590352535365	OK	 
REQUEST	3386		LoggedOwner Redirect 1	1590352514225	1590352535367	OK	 
USER	CreateBadReservation	1288	END	1590352356534	1590352535386
REQUEST	2393		GoodReservationForm	1590352510684	1590352535389	OK	 
REQUEST	2317		GoodReservationForm	1590352504370	1590352535392	OK	 
REQUEST	2871		Room4Details	1590352510684	1590352535417	OK	 
REQUEST	3396		LoggedOwner Redirect 1	1590352514272	1590352535419	OK	 
REQUEST	3375		LoggedOwner Redirect 1	1590352514274	1590352535421	OK	 
REQUEST	1867		GoodReservationCreated	1590352507640	1590352535427	OK	 
REQUEST	3388		LoggedOwner Redirect 1	1590352514349	1590352535429	OK	 
REQUEST	1853		ReservationFailed	1590352510684	1590352535453	OK	 
REQUEST	2730		RoomDetails2	1590352509770	1590352535458	OK	 
REQUEST	1555		GoodReservationCreated Redirect 1	1590352509720	1590352535463	OK	 
REQUEST	3364		LoggedOwner Redirect 1	1590352514384	1590352535477	OK	 
REQUEST	1284		ReturnRoomDetails	1590352510748	1590352535477	OK	 
REQUEST	1889		GoodReservationCreated	1590352510711	1590352535480	OK	 
USER	CreateBadReservation	1194	END	1590352352127	1590352535482
USER	CreateGoodReservation	1207	END	1590352353335	1590352535484
USER	CreateBadReservation	1313	END	1590352357658	1590352535485
REQUEST	1358		ReturnRoomDetails	1590352510825	1590352535505	OK	 
REQUEST	3141		RoomsList	1590352514401	1590352535512	OK	 
REQUEST	1939		GoodReservationCreated	1590352510791	1590352535513	OK	 
REQUEST	2766		Room4Details	1590352514405	1590352535542	OK	 
REQUEST	3377		LoggedOwner Redirect 1	1590352514414	1590352535544	OK	 
REQUEST	3167		RoomsList	1590352510876	1590352535548	OK	 
REQUEST	1865		GoodReservationCreated	1590352510856	1590352535551	OK	 
REQUEST	2780		Room4Details	1590352510877	1590352535561	OK	 
REQUEST	2834		Room4Details	1590352510877	1590352535562	OK	 
REQUEST	1236		request_0	1590352514497	1590352535563	OK	 
USER	CreateBadReservation	1314	END	1590352357729	1590352535579
REQUEST	1549		GoodReservationCreated Redirect 1	1590352506637	1590352535625	OK	 
USER	CreateBadReservation	1226	END	1590352354088	1590352535643
USER	CreateGoodReservation	1208	END	1590352353441	1590352535644
USER	CreateGoodReservation	1159	END	1590352351115	1590352535644
USER	CreateGoodReservation	1143	END	1590352350665	1590352535644
USER	CreateBadReservation	1264	END	1590352355328	1590352535646
USER	CreateGoodReservation	1078	END	1590352347965	1590352535646
USER	CreateBadReservation	1224	END	1590352353894	1590352535888
REQUEST	2779		RoomDetails2	1590352509997	1590352536034	OK	 
REQUEST	2461		GoodReservationForm	1590352510944	1590352536071	OK	 
REQUEST	2781		Room4Details	1590352510944	1590352536084	OK	 
REQUEST	1359		ReturnRoomDetails	1590352510944	1590352536096	OK	 
USER	CreateBadReservation	1287	END	1590352356437	1590352536240
REQUEST	1572		GoodReservationCreated Redirect 1	1590352510271	1590352536270	OK	 
REQUEST	1855		ReservationFailed	1590352510979	1590352536325	OK	 
REQUEST	2371		GoodReservationForm	1590352511023	1590352536371	OK	 
REQUEST	1191		request_0	1590352514725	1590352536376	OK	 
REQUEST	1426		ReturnRoomDetails	1590352511025	1590352536391	OK	 
REQUEST	1666		GoodReservationCreated Redirect 1	1590352514058	1590352536417	OK	 
REQUEST	1479		GoodReservationCreated Redirect 1	1590352514207	1590352536427	OK	 
REQUEST	2346		GoodReservationForm	1590352508096	1590352536436	OK	 
REQUEST	1386		ReturnRoomDetails	1590352511069	1590352536447	OK	 
REQUEST	1423		ReturnRoomDetails	1590352514935	1590352536450	OK	 
REQUEST	2823		RoomDetails2	1590352510425	1590352536458	OK	 
REQUEST	2691		Room4Details	1590352508142	1590352536478	OK	 
REQUEST	2768		Room4Details	1590352508142	1590352536482	OK	 
REQUEST	3130		RoomsList	1590352511137	1590352536485	OK	 
REQUEST	2835		Room4Details	1590352511134	1590352536487	OK	 
REQUEST	3120		RoomsList	1590352511165	1590352536490	OK	 
REQUEST	3155		RoomsList	1590352515078	1590352536493	OK	 
REQUEST	1376		ReturnRoomDetails	1590352511165	1590352536495	OK	 
REQUEST	2358		BadReservationForm	1590352515078	1590352536521	OK	 
REQUEST	2953		RoomDetails2	1590352510911	1590352536525	OK	 
USER	CreateGoodReservation	963	END	1590352342795	1590352536528
REQUEST	2421		BadReservationForm	1590352511239	1590352536534	OK	 
REQUEST	1325		request_0	1590352515163	1590352536536	OK	 
REQUEST	1279		request_0	1590352515187	1590352536538	OK	 
REQUEST	1332		ReturnRoomDetails	1590352511239	1590352536546	OK	 
REQUEST	2395		BadReservationForm	1590352511257	1590352536554	OK	 
REQUEST	1598		GoodReservationCreated Redirect 1	1590352510699	1590352536558	OK	 
REQUEST	1873		GoodReservationCreated	1590352511328	1590352536561	OK	 
REQUEST	2394		GoodReservationForm	1590352511364	1590352536575	OK	 
REQUEST	1568		GoodReservationCreated Redirect 1	1590352507739	1590352536580	OK	 
REQUEST	3179		RoomsList	1590352515266	1590352536583	OK	 
REQUEST	2784		Room4Details	1590352511489	1590352536588	OK	 
REQUEST	1856		ReservationFailed	1590352511403	1590352536589	OK	 
REQUEST	1891		GoodReservationCreated	1590352511488	1590352536597	OK	 
REQUEST	3380		LoggedOwner Redirect 1	1590352515345	1590352536599	OK	 
REQUEST	1906		ReservationFailed	1590352511506	1590352536641	OK	 
REQUEST	1807		ReservationFailed	1590352511546	1590352536655	OK	 
REQUEST	2445		BadReservationForm	1590352515403	1590352536706	OK	 
REQUEST	2795		RoomDetails2	1590352510911	1590352536708	OK	 
REQUEST	3157		RoomsList	1590352515438	1590352536725	OK	 
REQUEST	3381		LoggedOwner Redirect 1	1590352515533	1590352536727	OK	 
REQUEST	3370		LoggedOwner Redirect 1	1590352515581	1590352536729	OK	 
REQUEST	3400		LoggedOwner Redirect 1	1590352515593	1590352536730	OK	 
REQUEST	1377		ReturnRoomDetails	1590352515438	1590352536742	OK	 
REQUEST	1933		GoodReservationCreated	1590352511720	1590352536751	OK	 
REQUEST	3391		LoggedOwner Redirect 1	1590352515632	1590352536753	OK	 
REQUEST	1285		ReturnRoomDetails	1590352508647	1590352536761	OK	 
REQUEST	2443		BadReservationForm	1590352508693	1590352536786	OK	 
REQUEST	1753		GoodReservationCreated	1590352511777	1590352536787	OK	 
REQUEST	2771		RoomDetails2	1590352510911	1590352536797	OK	 
REQUEST	1336		ReturnRoomDetails	1590352508728	1590352536812	OK	 
REQUEST	1836		ReservationFailed	1590352515730	1590352536832	OK	 
REQUEST	1935		GoodReservationCreated	1590352511891	1590352536871	OK	 
REQUEST	1908		GoodReservationCreated	1590352511892	1590352536887	OK	 
REQUEST	1881		ReservationFailed	1590352511917	1590352536910	OK	 
REQUEST	1892		GoodReservationCreated	1590352511961	1590352536917	OK	 
REQUEST	1380		ReturnRoomDetails	1590352511977	1590352536923	OK	 
REQUEST	1381		ReturnRoomDetails	1590352512019	1590352536934	OK	 
REQUEST	1259		request_0	1590352515819	1590352536936	OK	 
REQUEST	1447		ReturnRoomDetails	1590352512019	1590352536952	OK	 
REQUEST	1846		GoodReservationCreated	1590352512019	1590352536955	OK	 
REQUEST	1164		request_0	1590352515858	1590352536957	OK	 
REQUEST	1408		ReturnRoomDetails	1590352512019	1590352536968	OK	 
REQUEST	1835		ReservationFailed	1590352512047	1590352537023	OK	 
REQUEST	2420		BadReservationForm	1590352512079	1590352537023	OK	 
REQUEST	1276		request_0	1590352515938	1590352537025	OK	 
REQUEST	2351		BadReservationForm	1590352512102	1590352537063	OK	 
REQUEST	1834		ReservationFailed	1590352512079	1590352537075	OK	 
USER	CreateBadReservation	1249	END	1590352354970	1590352537104
REQUEST	1383		ReturnRoomDetails	1590352512134	1590352537110	OK	 
REQUEST	3148		RoomsList	1590352512148	1590352537118	OK	 
REQUEST	1811		ReservationFailed	1590352512102	1590352537121	OK	 
REQUEST	3171		RoomsList	1590352512148	1590352537149	OK	 
REQUEST	1449		ReturnRoomDetails	1590352512188	1590352537169	OK	 
REQUEST	1910		GoodReservationCreated	1590352512148	1590352537172	OK	 
REQUEST	3082		RoomsList	1590352512188	1590352537176	OK	 
REQUEST	1309		ReturnRoomDetails	1590352512188	1590352537193	OK	 
REQUEST	1838		ReservationFailed	1590352509084	1590352537246	OK	 
REQUEST	1851		ReservationFailed	1590352509087	1590352537254	OK	 
REQUEST	3098		RoomsList	1590352512246	1590352537255	OK	 
REQUEST	2860		RoomDetails2	1590352510979	1590352537259	OK	 
REQUEST	1333		ReturnRoomDetails	1590352512277	1590352537284	OK	 
REQUEST	1307		ReturnRoomDetails	1590352512310	1590352537291	OK	 
REQUEST	3099		RoomsList	1590352509170	1590352537307	OK	 
REQUEST	1909		GoodReservationCreated	1590352512277	1590352537309	OK	 
USER	CreateGoodReservation	1032	END	1590352345865	1590352537313
REQUEST	3181		RoomsList	1590352516413	1590352537323	OK	 
USER	CreateGoodReservation	1186	END	1590352352405	1590352537339
REQUEST	1862		ReservationFailed	1590352512398	1590352537342	OK	 
REQUEST	2276		GoodReservationForm	1590352512517	1590352537345	OK	 
REQUEST	1901		ReservationFailed	1590352512601	1590352537389	OK	 
USER	CreateBadReservation	1317	END	1590352357975	1590352537401
REQUEST	2469		BadReservationForm	1590352512602	1590352537420	OK	 
USER	CreateBadReservation	1265	END	1590352355401	1590352537425
REQUEST	1876		ReservationFailed	1590352512625	1590352537460	OK	 
REQUEST	1398		ReturnRoomDetails	1590352512685	1590352537472	OK	 
REQUEST	2812		Room4Details	1590352509225	1590352537484	OK	 
USER	CreateGoodReservation	1145	END	1590352350862	1590352537496
REQUEST	1776		GoodReservationCreated	1590352505962	1590352537514	OK	 
REQUEST	3374		LoggedOwner Redirect 1	1590352516462	1590352537516	OK	 
REQUEST	2620		RoomDetails2	1590352511206	1590352537537	OK	 
REQUEST	1780		GoodReservationCreated	1590352512715	1590352537545	OK	 
REQUEST	2825		RoomDetails2	1590352515266	1590352537552	OK	 
REQUEST	3123		RoomsList	1590352509225	1590352537563	OK	 
USER	CreateBadReservation	1267	END	1590352355578	1590352537569
REQUEST	1428		ReturnRoomDetails	1590352516525	1590352537573	OK	 
REQUEST	3138		RoomsList	1590352509268	1590352537576	OK	 
REQUEST	1260		request_0	1590352516656	1590352537578	OK	 
USER	CreateBadReservation	1268	END	1590352355675	1590352537592
REQUEST	1645		GoodReservationCreated Redirect 1	1590352515311	1590352537598	OK	 
REQUEST	2791		RoomDetails2	1590352508096	1590352537619	OK	 
REQUEST	1246		ReturnRoomDetails	1590352509269	1590352537629	OK	 
REQUEST	1854		ReservationFailed	1590352509268	1590352537633	OK	 
REQUEST	1252		request_0	1590352516740	1590352537634	OK	 
REQUEST	1222		ReturnRoomDetails	1590352512976	1590352537648	OK	 
REQUEST	1913		GoodReservationCreated	1590352512905	1590352537649	OK	 
REQUEST	1668		GoodReservationCreated Redirect 1	1590352515344	1590352537667	OK	 
REQUEST	3186		RoomsList	1590352516775	1590352537669	OK	 
REQUEST	3187		RoomsList	1590352516775	1590352537675	OK	 
REQUEST	3196		RoomsList	1590352516775	1590352537694	OK	 
REQUEST	3126		RoomsList	1590352509396	1590352537696	OK	 
REQUEST	3162		RoomsList	1590352516777	1590352537721	OK	 
REQUEST	2827		Room4Details	1590352513089	1590352537733	OK	 
REQUEST	1303		request_0	1590352516823	1590352537735	OK	 
USER	CreateGoodReservation	1188	END	1590352352593	1590352537744
REQUEST	1880		ReservationFailed	1590352513089	1590352537771	OK	 
REQUEST	2449		BadReservationForm	1590352516858	1590352537813	OK	 
REQUEST	1318		ReturnRoomDetails	1590352509510	1590352537849	OK	 
REQUEST	1859		ReservationFailed	1590352513150	1590352537901	OK	 
REQUEST	1660		GoodReservationCreated Redirect 1	1590352515363	1590352537953	OK	 
REQUEST	1595		GoodReservationCreated Redirect 1	1590352511850	1590352537971	OK	 
REQUEST	2457		GoodReservationForm	1590352513171	1590352537990	OK	 
REQUEST	1263		ReturnRoomDetails	1590352513171	1590352537993	OK	 
REQUEST	1297		request_0	1590352517007	1590352537994	OK	 
REQUEST	3111		RoomsList	1590352513171	1590352538002	OK	 
REQUEST	2856		Room4Details	1590352513198	1590352538012	OK	 
REQUEST	3149		RoomsList	1590352513198	1590352538019	OK	 
REQUEST	1352		ReturnRoomDetails	1590352509654	1590352538044	OK	 
REQUEST	1289		ReturnRoomDetails	1590352513229	1590352538056	OK	 
REQUEST	1340		ReturnRoomDetails	1590352513281	1590352538089	OK	 
REQUEST	1193		request_0	1590352517158	1590352538092	OK	 
